sex,afqt,arith,word,parag,math
male,166,43,35,50,43
female,165,43,39,47,38
female,166,46,34,23,58
male,163,36,43,41,43
male,165,49,39,35,40
male,163,34,43,47,41
female,163,43,30,50,48
female,165,36,38,56,41
male,163,46,41,35,41
male,166,42,39,41,44
male,163,46,41,41,37
male,162,50,31,38,48
male,164,51,29,41,49
female,164,39,44,38,41
female,165,39,41,50,38
male,164,39,41,35,49
female,163,38,44,38,41
male,161,45,43,23,44
female,166,40,42,47,38
female,161,40,35,41,49
female,165,39,42,47,38
male,164,42,42,44,38
male,163,43,43,35,40
male,163,43,42,38,40
female,160,31,51,53,29
female,163,31,48,44,38
male,163,43,43,35,40
female,163,38,43,47,37
female,165,36,41,50,41
male,164,39,48,38,35
female,161,43,34,44,46
female,163,34,47,38,41
female,164,43,37,50,41
male,163,35,51,32,38
female,163,39,42,38,44
male,165,46,38,38,43
male,165,40,43,44,37
male,164,36,43,47,40
male,164,36,47,41,38
male,164,36,46,41,40
male,165,40,42,41,41
male,164,47,39,38,41
male,163,45,41,41,38
male,163,36,48,38,37
female,163,43,41,41,40
female,164,39,44,47,35
female,164,38,41,41,46
female,163,38,35,47,49
male,163,39,47,32,40
male,166,36,44,35,46
female,164,42,39,38,46
female,162,36,50,44,32
female,163,38,42,50,37
female,163,40,38,47,43
female,161,46,38,35,43
male,164,39,43,41,41
female,165,36,41,41,49
female,165,38,47,32,43
female,165,34,44,47,41
male,163,36,46,47,37
female,165,45,41,41,40
male,165,36,44,44,41
female,167,43,37,41,48
female,167,39,41,50,40
female,167,45,37,41,46
female,167,38,37,59,41
male,165,49,37,44,40
male,165,40,47,41,35
female,165,38,43,41,43
female,167,35,47,35,44
female,167,42,39,47,41
female,163,34,48,47,35
male,165,45,42,38,40
male,165,42,47,38,35
female,165,38,50,41,33
male,165,46,42,32,43
male,167,43,42,41,40
female,165,45,34,50,44
male,167,45,39,47,38
female,165,38,43,41,43
male,167,45,39,47,38
male,167,42,43,38,41
male,165,35,43,50,40
female,165,40,39,50,41
female,165,36,44,44,41
female,167,43,38,44,44
female,167,35,39,53,44
male,167,43,38,44,44
female,165,46,41,47,35
female,165,31,44,44,46
male,163,32,47,44,41
male,167,49,41,38,38
female,167,38,43,44,41
male,167,43,42,35,44
male,167,38,43,44,41
female,165,49,31,41,48
female,167,39,38,44,48
male,167,38,47,35,41
female,165,45,39,44,40
female,165,39,41,53,38
male,167,43,38,38,48
male,165,40,38,41,49
female,165,38,44,38,43
male,165,38,43,41,43
male,167,46,37,47,41
female,165,34,44,47,41
male,165,40,44,44,37
female,167,43,41,44,40
male,167,35,42,47,44
female,163,32,43,53,41
male,165,40,47,32,41
male,165,36,44,44,41
male,165,45,41,41,40
male,167,47,39,41,40
male,167,49,44,29,38
female,165,45,41,41,40
female,165,45,33,44,48
male,167,40,34,47,51
female,167,42,41,44,41
male,163,47,34,38,48
female,165,42,47,41,33
male,165,43,48,29,38
female,165,36,47,47,35
female,165,42,38,47,43
male,163,43,39,32,48
male,167,39,42,41,44
female,165,40,47,41,35
female,167,42,43,38,41
male,167,43,37,47,44
female,165,40,43,41,41
male,165,42,38,47,43
female,169,46,35,50,43
male,169,40,42,47,41
female,167,42,44,38,41
male,166,35,43,50,41
male,167,39,44,38,44
male,165,38,43,53,37
female,167,42,39,50,41
female,166,36,42,44,46
male,168,42,43,44,38
female,166,38,43,50,38
male,166,42,47,32,40
female,167,38,44,44,41
female,167,42,41,47,41
female,167,34,47,53,35
male,167,47,44,32,40
male,169,50,41,44,35
male,167,39,43,47,40
female,167,36,46,44,41
male,169,38,48,32,43
female,167,42,43,50,35
female,165,35,46,47,40
female,166,38,51,44,30
male,167,39,43,50,38
male,169,46,42,47,35
female,167,39,41,53,40
male,167,43,39,44,44
female,169,38,41,50,43
male,167,39,48,38,38
female,169,45,34,47,48
male,169,50,37,41,43
female,168,46,47,29,38
male,167,39,44,44,40
female,166,38,43,47,40
female,166,38,43,41,44
male,166,46,39,38,44
male,164,36,44,50,38
female,169,40,43,44,41
male,164,46,39,32,46
female,166,40,42,50,38
male,168,36,44,41,44
male,167,39,48,35,40
female,168,39,43,44,41
male,166,42,37,44,48
male,168,39,39,53,41
male,167,42,43,41,41
female,168,43,43,38,41
male,164,34,48,41,40
female,166,40,37,50,46
male,166,39,47,32,43
female,164,34,50,38,40
female,166,43,44,44,35
male,168,45,42,35,43
male,168,46,42,41,38
female,166,42,44,38,40
male,166,43,43,35,43
female,168,43,43,44,37
female,165,39,37,38,54
female,167,39,42,50,40
female,164,36,46,47,38
male,167,43,37,50,44
male,167,39,47,32,44
female,166,45,41,47,37
female,168,43,46,38,37
male,165,36,48,47,35
female,167,36,46,44,41
male,167,39,38,53,44
female,164,50,34,38,46
female,167,40,50,35,37
male,169,46,41,38,43
female,168,43,41,44,41
female,167,38,44,44,41
female,168,40,43,44,40
male,168,49,38,38,43
male,166,39,44,38,43
male,167,38,43,47,41
female,166,34,42,50,44
male,166,38,47,41,38
female,167,43,39,50,40
female,167,36,42,50,43
male,169,45,38,44,44
female,166,32,48,38,44
female,168,40,48,32,40
female,167,34,44,47,43
male,167,43,46,35,40
male,168,43,43,38,41
female,166,38,47,41,38
male,164,35,47,50,35
male,166,38,46,44,38
female,166,42,39,44,44
female,167,36,43,50,41
male,165,50,46,20,43
female,166,39,41,47,43
female,166,38,43,50,38
male,167,43,47,32,40
female,167,43,38,47,44
female,165,45,34,44,48
male,169,49,43,32,40
male,168,45,41,38,43
male,167,34,46,44,43
male,168,39,43,44,41
female,166,42,39,50,40
female,167,40,42,53,37
male,164,34,55,41,30
female,165,49,39,32,44
male,167,42,46,35,41
female,167,39,46,44,38
male,165,35,48,41,40
male,165,35,46,47,40
female,165,35,46,47,40
male,166,40,42,38,46
female,168,42,39,41,46
female,164,36,46,47,38
female,166,40,42,50,38
male,166,39,43,50,37
female,166,38,44,47,38
female,168,40,50,29,40
male,164,31,47,44,43
female,169,40,42,47,41
male,168,51,37,41,41
female,168,40,43,32,48
female,165,34,50,38,41
male,169,45,44,29,44
female,168,39,47,35,41
male,168,47,37,53,37
male,167,47,44,32,40
female,168,40,46,32,44
female,168,39,43,44,41
male,165,45,37,38,48
female,168,39,42,47,41
female,169,42,38,50,43
female,168,39,41,50,41
female,166,39,46,44,37
female,168,43,41,44,41
male,166,42,46,35,40
female,168,43,42,41,41
female,167,38,50,41,35
female,167,42,44,47,35
female,167,40,43,50,37
female,166,47,34,50,43
female,169,43,46,26,46
female,169,38,42,47,43
male,169,43,41,38,46
male,166,36,47,41,40
female,168,40,39,47,44
male,166,43,46,41,35
female,165,38,46,53,33
male,168,49,35,44,43
female,168,40,41,50,40
female,164,39,47,44,35
female,164,40,38,35,52
male,169,42,44,35,43
male,167,39,46,44,38
male,169,43,46,38,38
female,169,40,44,41,41
male,167,36,44,47,41
male,168,42,46,38,38
male,167,40,41,35,51
male,167,40,52,29,37
male,167,47,42,38,40
male,167,36,46,41,43
female,167,47,43,35,40
male,166,42,39,50,40
male,169,47,42,41,38
male,167,50,42,38,37
male,168,47,50,29,33
male,167,35,43,47,44
female,168,46,39,35,46
female,167,43,35,47,48
male,168,40,42,41,44
male,167,39,43,41,44
female,166,39,44,38,43
female,169,43,42,47,38
male,166,36,42,44,46
male,167,45,43,41,38
male,168,39,44,41,41
female,166,38,38,53,44
female,169,40,42,47,41
male,167,50,42,32,41
female,166,38,42,50,40
male,167,40,47,32,43
male,166,34,48,44,38
male,167,46,35,53,41
female,168,43,43,50,35
male,170,46,46,26,44
male,168,40,47,41,38
male,169,39,44,47,40
female,166,38,46,47,38
female,171,43,41,44,44
female,170,42,42,47,40
female,168,40,44,47,38
female,166,38,47,44,38
female,171,38,42,41,49
male,169,35,43,47,46
male,171,43,39,47,44
male,169,42,47,41,37
male,168,40,46,44,38
male,170,38,43,44,44
female,168,40,44,44,40
male,168,49,43,29,43
female,169,38,43,50,41
female,168,40,41,41,48
female,169,39,44,47,40
female,171,42,42,35,49
male,171,39,44,41,44
male,170,43,39,47,43
female,168,43,34,50,49
male,166,35,50,44,37
male,168,40,43,47,40
male,168,40,35,53,48
male,168,43,41,35,49
male,170,39,43,44,43
female,170,43,43,38,43
female,170,43,43,38,43
female,169,38,43,47,43
female,171,46,39,47,41
male,170,42,39,47,44
male,168,40,46,35,44
male,169,46,48,35,35
female,168,40,39,44,48
female,168,38,39,50,46
male,169,47,39,38,46
male,169,47,43,29,46
female,171,51,38,38,44
male,169,39,46,44,40
female,169,45,46,35,40
female,169,39,44,47,40
male,169,38,46,44,41
female,169,38,43,47,43
female,168,36,46,50,38
male,166,36,44,50,40
female,166,32,46,47,44
female,170,43,38,50,43
female,170,40,42,41,46
male,168,34,46,44,44
female,170,45,41,44,41
female,171,50,43,38,37
male,169,46,42,50,35
female,167,40,46,47,37
female,169,46,42,38,43
male,167,36,47,44,41
female,169,46,39,44,43
male,169,38,48,38,41
female,166,38,44,50,38
female,171,50,35,50,41
female,167,39,47,44,38
female,166,50,34,44,44
female,168,43,39,50,41
male,169,43,43,47,38
male,168,45,44,47,33
female,169,43,35,53,46
male,169,43,43,47,38
male,168,40,46,41,40
female,170,45,35,44,49
male,168,42,43,47,38
female,171,43,37,53,44
female,171,46,38,50,41
female,169,43,48,44,32
male,169,43,43,47,38
male,169,38,44,53,37
female,168,40,38,47,48
male,171,47,37,47,44
male,171,35,41,50,48
male,170,46,39,41,44
female,166,35,42,56,41
female,166,31,48,47,41
male,168,38,46,44,40
female,168,40,46,44,38
female,168,38,46,56,32
male,167,31,55,38,38
female,168,39,46,50,35
female,171,32,46,38,51
female,171,43,33,56,48
female,169,36,41,56,43
male,171,51,38,44,40
male,170,42,39,47,44
male,170,45,42,41,41
female,169,35,44,53,40
male,171,39,43,44,44
female,169,38,43,47,43
female,168,35,44,47,43
male,166,51,41,29,43
female,168,40,42,44,44
male,168,34,41,53,46
female,168,40,42,53,38
male,171,43,44,29,48
female,166,35,44,50,41
female,166,35,44,50,41
female,166,50,35,41,44
male,170,46,41,38,44
female,171,49,38,38,46
male,171,39,44,41,44
female,170,35,42,41,51
male,166,51,33,47,43
male,166,35,46,53,37
male,171,43,43,44,40
female,169,35,48,44,40
female,170,49,41,38,41
female,168,46,37,44,46
female,167,36,43,53,41
female,171,40,43,44,43
female,168,45,38,47,43
male,169,39,46,44,40
female,169,34,46,50,41
female,169,36,47,41,43
female,166,39,47,44,37
female,171,51,37,41,44
female,167,49,33,47,46
male,169,47,43,41,38
male,169,40,46,41,41
female,170,40,33,50,54
female,170,43,39,47,43
female,168,45,38,47,43
female,166,46,37,38,48
male,170,45,43,38,41
female,168,36,47,47,38
female,168,36,50,41,38
female,169,39,44,47,40
female,168,39,44,44,41
male,171,43,42,47,40
female,167,35,44,56,38
male,168,40,44,38,44
male,169,40,44,44,41
female,169,47,38,53,38
female,170,45,38,56,37
female,169,42,48,38,37
female,170,39,44,41,43
male,171,43,43,38,44
male,167,46,38,35,49
male,166,32,47,44,44
female,171,43,46,32,44
female,166,35,39,62,41
female,171,42,39,53,41
male,170,51,35,44,43
female,171,42,43,44,41
male,169,40,50,32,41
male,171,58,38,44,33
male,170,46,42,41,40
male,166,36,47,44,40
female,170,38,42,47,44
female,170,42,42,47,40
female,168,36,43,47,44
female,168,40,43,47,40
male,168,46,35,47,46
male,166,34,51,41,38
female,169,40,46,41,41
male,169,38,46,41,43
female,171,40,42,47,43
male,169,45,44,38,40
male,167,39,48,41,38
male,167,35,50,44,38
male,166,38,47,44,38
female,171,40,43,44,43
female,169,38,44,47,41
male,170,42,39,53,40
female,167,49,33,47,46
male,169,53,33,38,48
female,166,39,44,50,37
female,168,34,46,53,40
male,173,45,47,35,40
male,168,38,47,44,40
male,170,42,46,41,40
male,173,39,44,41,46
male,168,40,46,47,38
male,171,50,41,47,37
female,169,36,48,53,35
female,173,39,43,44,46
male,173,46,43,38,43
male,170,42,46,44,38
male,170,40,46,44,40
female,169,34,51,50,35
male,171,47,42,38,44
female,169,39,48,41,40
male,170,43,43,50,37
male,171,50,34,41,49
female,171,40,42,53,41
female,169,35,47,50,40
female,169,39,47,44,40
male,170,49,43,35,41
female,170,39,46,41,43
female,168,36,51,41,38
male,170,38,46,50,38
female,171,38,43,50,43
female,173,45,37,53,44
female,172,47,44,35,41
female,171,36,39,50,51
male,169,42,39,32,55
female,170,36,47,47,40
female,168,35,50,38,43
female,169,42,47,44,37
female,170,45,44,47,35
male,171,40,43,47,43
male,170,47,41,41,43
female,172,43,39,41,49
male,171,43,43,41,44
female,170,39,44,47,41
male,170,43,41,47,43
male,171,36,51,44,37
male,172,42,44,35,46
male,170,39,44,47,41
female,172,38,41,50,46
male,169,38,47,44,41
male,173,45,43,38,44
female,171,47,35,47,48
male,170,46,39,50,40
male,172,47,44,35,41
male,170,50,39,44,40
male,171,43,43,47,40
female,171,39,51,29,44
male,171,45,44,44,38
female,173,43,39,47,46
female,171,39,39,50,48
female,168,36,50,44,38
female,170,45,43,41,41
female,171,39,41,41,52
female,172,45,43,38,43
female,170,43,43,41,43
female,173,45,46,38,40
male,169,35,48,47,40
female,169,49,33,47,48
male,168,38,46,47,40
male,170,43,44,47,37
male,170,50,33,53,44
male,168,35,51,35,43
male,169,36,48,53,35
male,172,36,43,44,48
male,172,40,44,41,44
female,169,34,51,47,37
female,170,45,44,38,41
male,171,51,38,47,40
female,169,42,50,38,37
female,173,49,43,38,40
male,170,45,44,38,41
male,173,45,47,29,44
female,172,38,43,44,46
male,170,42,35,47,52
male,172,46,38,44,46
male,170,47,39,44,43
female,171,40,43,47,43
female,173,45,42,47,40
female,173,40,39,47,49
male,170,47,39,44,43
female,170,45,39,56,37
female,173,42,41,50,43
male,171,51,37,44,44
female,170,43,38,41,51
female,171,40,46,44,41
female,170,40,44,38,46
female,170,43,42,53,37
female,170,39,44,44,43
female,170,39,50,41,37
female,171,39,43,47,44
female,170,42,50,47,30
male,170,39,48,44,37
female,170,40,46,44,40
female,171,35,42,53,46
female,171,35,47,41,46
male,170,39,44,44,43
male,169,49,38,35,48
male,172,42,42,41,46
male,171,50,37,50,41
male,168,40,46,47,38
female,170,39,43,47,43
female,171,39,43,41,48
male,172,47,41,44,41
male,171,42,46,41,41
female,171,43,39,50,44
female,171,42,44,44,41
male,171,43,42,53,38
female,171,45,38,47,46
female,171,43,43,41,44
female,170,46,37,50,44
female,170,40,46,44,40
male,173,42,42,47,43
female,172,45,43,38,43
female,172,40,38,50,48
male,173,45,38,44,48
female,171,49,38,53,38
female,168,36,51,41,38
male,169,49,35,41,48
male,171,39,48,44,38
male,171,46,39,38,49
male,171,46,34,50,49
female,171,42,44,44,41
male,171,43,43,47,40
male,170,36,46,41,46
female,171,40,43,47,43
male,171,50,42,38,41
male,170,42,42,44,44
male,171,43,42,44,44
female,169,40,47,50,35
female,173,46,39,47,43
male,170,45,41,47,41
female,168,43,47,44,35
female,170,43,44,38,43
male,169,35,47,44,44
male,170,40,44,47,40
male,170,58,35,32,44
male,171,38,44,47,43
male,171,40,47,38,43
female,171,39,39,50,48
female,171,40,43,47,43
male,171,38,46,44,43
female,170,38,42,44,48
male,170,46,38,47,44
male,173,45,42,41,44
female,168,40,43,53,38
female,169,39,44,50,40
female,171,42,44,44,41
female,168,40,51,47,30
male,170,38,46,35,48
female,169,35,48,41,44
male,171,42,47,38,41
male,170,42,44,47,38
male,172,34,51,38,44
female,174,42,38,56,44
male,170,40,42,56,40
male,172,38,50,41,40
female,172,42,43,50,40
female,172,39,47,41,43
female,172,34,46,56,40
female,172,47,39,38,49
female,174,40,42,47,46
male,172,43,43,47,41
male,170,39,50,38,41
female,172,43,42,50,41
male,170,35,48,47,41
female,174,43,39,53,43
female,174,40,44,41,46
male,172,43,43,35,49
female,170,38,51,41,38
female,172,45,43,50,37
male,170,39,47,44,41
female,172,42,50,35,40
female,174,46,42,41,44
female,172,39,47,53,35
female,172,39,46,44,43
male,170,38,50,44,38
male,172,47,42,50,37
male,170,51,31,44,51
male,174,50,42,41,40
male,172,39,48,38,43
female,174,47,42,41,43
male,168,36,52,50,32
male,172,45,46,44,37
male,172,40,46,41,44
female,174,40,42,47,46
female,170,38,43,59,38
female,172,43,44,53,35
female,172,38,44,47,44
male,174,40,41,50,46
male,172,43,39,44,49
female,172,46,39,44,46
female,172,35,42,50,49
male,170,39,50,38,41
female,170,35,52,47,35
male,172,45,44,38,43
female,170,42,44,50,38
male,174,45,47,35,41
male,172,40,39,44,52
male,172,43,51,29,41
female,172,51,37,50,41
male,172,43,50,32,41
female,170,38,46,53,38
male,172,40,46,41,44
female,170,42,44,50,38
male,174,49,43,38,41
female,172,46,38,47,46
male,170,50,37,38,48
female,172,35,47,47,43
male,174,43,43,44,43
female,172,34,46,50,44
female,170,36,47,44,44
male,170,40,51,35,40
male,174,45,35,50,49
male,172,40,48,44,38
male,172,36,48,50,38
female,172,34,51,44,40
female,172,42,47,41,40
female,170,35,52,38,41
male,170,43,46,47,37
male,172,36,51,44,38
male,172,45,48,38,37
female,174,42,43,38,48
male,174,51,39,41,43
female,174,49,37,53,41
male,172,42,52,29,40
female,172,34,47,41,48
female,172,45,44,38,43
male,174,46,38,50,44
male,172,40,44,44,44
male,174,46,41,44,44
female,172,39,46,47,43
male,175,42,44,35,49
male,176,55,38,44,41
male,174,47,46,35,43
male,174,40,47,47,40
male,173,43,43,50,40
male,172,38,52,38,40
male,173,34,46,41,51
male,176,42,42,47,46
male,173,47,39,44,46
male,172,42,50,38,40
male,175,43,47,35,44
male,170,35,54,47,35
male,174,45,42,50,41
female,171,38,50,38,43
female,171,34,48,56,37
female,174,40,46,41,46
male,176,42,43,44,46
male,173,40,44,47,43
female,172,40,47,50,38
female,172,45,47,50,33
male,173,45,44,38,44
female,174,42,43,56,38
male,173,40,47,41,43
female,172,42,50,38,40
female,174,45,38,47,49
female,174,42,46,50,38
female,174,46,43,50,38
male,173,40,41,56,43
female,174,39,47,53,37
female,174,42,46,41,44
male,171,32,52,44,41
female,173,42,46,56,33
female,174,46,46,29,48
female,173,35,47,47,44
female,171,40,47,44,41
female,173,32,47,53,43
male,174,43,44,47,41
male,171,43,44,50,38
female,174,43,43,47,43
female,173,45,42,44,44
female,173,39,46,50,40
female,174,36,46,50,44
female,173,42,43,47,43
female,170,35,50,56,35
female,172,39,44,50,43
male,173,45,43,41,44
male,173,42,47,41,41
female,174,36,44,47,48
male,173,39,50,41,40
male,172,57,39,32,43
male,174,45,43,47,41
female,174,39,50,47,37
male,171,40,43,53,41
male,174,47,47,32,43
female,172,39,50,50,35
male,173,45,43,47,40
female,174,43,43,47,43
male,171,36,54,41,37
male,173,43,46,35,46
female,171,40,48,41,41
female,175,43,42,47,44
female,173,39,44,47,44
male,173,45,39,50,44
female,174,40,44,53,40
